Date,TLT Adj Close,VTI Adj Close,VTV Adj Close,VBR Adj Close,AGG Adj Close
2004-04-05,48.59437561035156,40.01499557495117,31.421104431152344,35.83366775512695,58.28385925292969
2004-04-06,48.85985565185547,39.90739822387695,31.47762107849121,35.72980499267578,58.44923400878906
2004-04-07,48.74687194824219,39.74241256713867,31.320648193359375,35.88213348388672,58.306610107421875
2004-04-08,48.60564422607422,39.68503189086914,31.251564025878906,35.60517120361328,58.34086990356445
2004-04-12,48.430538177490234,39.81058120727539,31.364585876464844,35.2381706237793,58.32376480102539
2004-04-13,47.90522003173828,39.27616882324219,30.93760871887207,34.621891021728516,58.221065521240234
2004-04-14,47.86566925048828,39.14704132080078,30.655044555664062,34.185665130615234,58.04987716674805
2004-04-15,47.58326721191406,39.164981842041016,30.837129592895508,34.41416549682617,57.96433639526367
2004-04-16,47.76405334472656,39.351478576660156,31.00039291381836,34.871185302734375,58.12405014038086
2004-04-19,47.662349700927734,39.398094177246094,30.969013214111328,34.857330322265625,58.04987716674805
2004-04-20,47.22739028930664,38.77045440673828,31.056917190551758,34.3103141784668,57.861629486083984
2004-04-21,47.459014892578125,39.021522521972656,30.768064498901367,34.52497100830078,57.72469711303711
2004-04-22,47.74140167236328,39.64197540283203,31.22644805908203,35.134300231933594,57.935791015625
2004-04-23,47.470340728759766,39.638389587402344,31.113439559936523,35.02350997924805,57.82172393798828
2004-04-26,47.54936218261719,39.46983337402344,30.98155975341797,35.002742767333984,57.8045539855957
2004-04-27,47.73015213012695,39.55950164794922,31.132266998291016,34.98889923095703,57.94721984863281
2004-04-28,47.28390121459961,39.003597259521484,30.755516052246094,34.3587760925293,57.679054260253906
2004-04-29,47.05236053466797,38.6341667175293,30.39760398864746,33.742496490478516,57.51359558105469
2004-04-30,47.24436950683594,38.322147369384766,30.491790771484375,33.5832405090332,57.49649429321289
2004-05-03,47.30390548706055,38.73100662231445,30.705291748046875,33.839447021484375,57.410682678222656
2004-05-04,46.980682373046875,38.77045440673828,30.818302154541016,34.37262725830078,57.5136604309082
2004-05-05,46.85025405883789,38.931846618652344,30.855976104736328,34.10257339477539,57.43928909301758
2004-05-06,46.72549057006836,38.54810333251953,30.579687118530273,33.77020263671875,57.261985778808594
2004-05-07,46.11308670043945,38.0101203918457,30.071081161499023,32.82156753540039,56.775726318359375
2004-05-10,46.00535583496094,37.48289108276367,29.61269760131836,32.30223846435547,56.68989181518555
2004-05-11,46.21514892578125,37.80927658081055,29.788509368896484,32.572288513183594,56.83290481567383
2004-05-12,45.90892028808594,37.945560455322266,29.920379638671875,32.80771255493164,56.752845764160156
2004-05-13,45.73312759399414,37.83796310424805,29.920379638671875,32.71770477294922,56.74140930175781
2004-05-14,46.1074333190918,37.8236198425293,30.001989364624023,32.69692611694336,56.752845764160156
2004-05-17,46.51567459106445,37.39324951171875,29.70688819885254,32.29531478881836,57.03886795043945
2004-05-18,46.334224700927734,37.69091033935547,29.920379638671875,32.50303268432617,57.06743240356445
2004-05-19,46.18111801147461,37.64069366455078,29.85758399963379,32.47534942626953,56.97022247314453
2004-05-20,46.538330078125,37.655052185058594,29.876428604125977,32.59998321533203,57.12462615966797
2004-05-21,46.35123825073242,37.798500061035156,29.964338302612305,32.84234619140625,57.033145904541016
2004-05-24,46.4986686706543,37.941978454589844,30.071081161499023,33.174705505371094,57.07892608642578
2004-05-25,46.634769439697266,38.58396530151367,30.516908645629883,33.61094284057617,57.061763763427734
2004-05-26,46.884281158447266,38.66284942626953,30.491790771484375,34.01948547363281,57.20478439331055
2004-05-27,47.25288391113281,38.842193603515625,30.705291748046875,34.15103530883789,57.47932815551758
2004-05-28,47.1224479675293,38.878055572509766,30.717832565307617,34.275691986083984,57.279144287109375
2004-06-01,46.69095230102539,38.913917541503906,30.7241153717041,34.13719940185547,57.21427917480469
2004-06-02,46.57139205932617,39.021522521972656,30.84970474243164,34.41416549682617,57.2371826171875
2004-06-03,46.66816329956055,38.70949172973633,30.698993682861328,34.10257339477539,57.21427917480469
2004-06-04,46.39493179321289,38.94261169433594,30.843420028686523,34.22029495239258,57.093780517578125
2004-06-07,46.40629577636719,39.523651123046875,31.22644805908203,34.69114685058594,57.15115737915039
2004-06-08,46.491703033447266,39.573856353759766,31.169923782348633,34.774253845214844,57.013404846191406
2004-06-09,46.29246139526367,39.222381591796875,31.025516510009766,34.469566345214844,57.03059768676758
2004-06-10,46.38356018066406,39.31202697753906,31.144826889038086,34.46263885498047,56.9732666015625
2004-06-14,46.01350402832031,38.9067497253418,30.830862045288086,34.026405334472656,56.81254959106445
2004-06-15,46.986968994140625,39.225955963134766,31.006683349609375,34.55958938598633,57.29461669921875
2004-06-16,46.804813385009766,39.2546501159668,31.15108871459961,34.580360412597656,57.17985534667969
2004-06-17,47.112178802490234,39.24388122558594,31.15738296508789,34.628822326660156,57.242984771728516
2004-06-18,47.00970458984375,39.2546501159668,31.26413345336914,34.8365592956543,57.32902908325195
2004-06-21,47.04386901855469,39.15781021118164,31.213895797729492,34.8642578125,57.40369415283203
2004-06-22,46.901554107666016,39.26182556152344,31.301795959472656,35.002742767333984,57.38071060180664
2004-06-23,46.99266052246094,39.66709518432617,31.458772659301758,35.27279281616211,57.334774017333984
2004-06-24,47.27727127075195,39.591773986816406,31.515296936035156,35.31434631347656,57.55287170410156
2004-06-25,47.322818756103516,39.54875183105469,31.521564483642578,35.36280822753906,57.53559112548828
2004-06-28,46.83891296386719,39.34000778198242,31.309467315673828,35.5636100769043,57.34629821777344
2004-06-29,47.1349983215332,39.5091438293457,31.385211944580078,35.70903778076172,57.242984771728516
2004-06-30,47.618839263916016,39.66751480102539,31.47359848022461,35.91675567626953,57.696319580078125
2004-07-01,47.70799255371094,39.28240966796875,31.183223724365234,35.674415588378906,57.76943588256836
2004-07-02,48.210975646972656,39.18165969848633,31.233726501464844,35.72980499267578,58.13787841796875
2004-07-06,48.1309814453125,38.86492156982422,31.107465744018555,35.42512893676758,58.09759521484375
2004-07-07,48.14810562133789,38.890132904052734,31.132741928100586,35.51515579223633,58.06305694580078
2004-07-08,48.17669677734375,38.54465103149414,30.9433650970459,35.01659393310547,58.12633514404297
2004-07-09,48.22808837890625,38.66342544555664,30.981233596801758,35.02350997924805,57.95368576049805
2004-07-12,48.29672622680664,38.6525993347168,31.09486961364746,35.08583450317383,58.12633514404297
2004-07-13,48.153831481933594,38.720985412597656,31.126415252685547,35.15507888793945,58.06305694580078
2004-07-14,48.170982360839844,38.54465103149414,31.120107650756836,35.02350997924805,58.09759521484375
2004-07-15,48.222412109375,38.45106887817383,31.05699348449707,35.2173957824707,57.98822021484375
2004-07-16,48.8625602722168,38.27470397949219,30.968597412109375,34.919647216796875,58.37390899658203
2004-07-19,48.89685821533203,38.27470397949219,30.981233596801758,35.0927734375,58.28755569458008
2004-07-20,48.456729888916016,38.54465103149414,31.063295364379883,35.33509826660156,58.132102966308594
2004-07-21,48.32525634765625,37.896827697753906,30.779233932495117,34.684207916259766,57.99391174316406
2004-07-22,48.39384841918945,38.026405334472656,30.81079864501953,34.52497100830078,58.120601654052734
2004-07-23,48.55389404296875,37.608909606933594,30.608810424804688,34.234134674072266,58.25299835205078
2004-07-26,48.32525634765625,37.49735641479492,30.520423889160156,33.80483627319336,57.98244094848633
2004-07-27,47.6736946105957,37.868038177490234,30.804485321044922,34.3103141784668,57.85000228881836
2004-07-28,47.67942428588867,37.896827697753906,30.90547752380371,33.867130279541016,57.936431884765625
2004-07-29,47.78800582885742,38.137969970703125,31.08222198486328,34.531890869140625,57.803993225097656
2004-07-30,48.34815216064453,38.25672912597656,31.000167846679688,34.656517028808594,58.2299690246582
2004-08-02,48.411251068115234,38.3538932800293,31.195852279663086,34.80885314941406,58.213802337646484
2004-08-03,48.6063346862793,38.05878448486328,31.113798141479492,34.67729949951172,58.29465866088867
2004-08-04,48.62929916381836,37.9580078125,31.101165771484375,34.608070373535156,58.42172622680664
2004-08-05,48.76698684692383,37.32100296020508,30.760299682617188,34.00563049316406,58.462127685546875
2004-08-06,49.587520599365234,36.799163818359375,30.217430114746094,33.423980712890625,58.837520599365234
2004-08-09,49.41539764404297,36.80995559692383,30.368934631347656,33.34089279174805,58.877986907958984
2004-08-10,49.237545013427734,37.24900436401367,30.514116287231445,33.99870300292969,58.7220573425293
2004-08-11,49.4498405456543,37.155452728271484,30.62773895263672,33.887908935546875,58.762420654296875
2004-08-12,49.553138732910156,36.74517822265625,30.312122344970703,33.451690673828125,58.88376235961914
2004-08-13,49.71379852294922,36.80276107788086,30.274246215820312,33.41014099121094,58.99930191040039
2004-08-16,49.541664123535156,37.26702117919922,30.747684478759766,34.047183990478516,58.92992401123047
2004-08-17,49.82278823852539,37.45415115356445,30.753986358642578,34.08872604370117,59.10320281982422
2004-08-18,49.5817985534668,37.904029846191406,30.9433650970459,34.52497100830078,58.9126091003418
2004-08-19,49.70231246948242,37.788875579833984,31.01279640197754,34.428035736083984,59.109004974365234
2004-08-20,49.656410217285156,38.105567932128906,31.322097778320312,34.82271194458008,58.93568801879883
2004-08-23,49.3695182800293,38.019195556640625,31.183223724365234,34.857330322265625,58.95301818847656
2004-08-24,49.39820098876953,37.9580078125,31.170618057250977,34.84348678588867,58.95878601074219
2004-08-25,49.57036209106445,38.296321868896484,31.416784286499023,35.03044509887695,58.964561462402344
2004-08-26,49.85148239135742,38.278324127197266,31.47359848022461,35.0650520324707,59.07429122924805
2004-08-27,49.81705856323242,38.41867446899414,31.517776489257812,35.16200256347656,59.11473846435547
2004-08-30,50.05232620239258,38.145164489746094,31.435728073120117,34.961204528808594,59.17247009277344
2004-08-31,50.36216354370117,38.278324127197266,31.442041397094727,35.08583450317383,59.17247009277344
2004-09-01,50.414039611816406,38.35028839111328,31.555654525756836,35.25202560424805,59.385677337646484
2004-09-02,49.91860580444336,38.78217315673828,31.88390350341797,35.66056823730469,59.148197174072266
2004-09-03,49.92437744140625,38.6525993347168,31.91546630859375,35.70903778076172,59.11920166015625
2004-09-07,49.87253189086914,38.92253494262695,32.14270782470703,36.020633697509766,59.1133918762207
2004-09-08,50.293033599853516,38.76056671142578,32.04172134399414,35.93061447143555,59.293033599853516
2004-09-09,50.1029167175293,38.839759826660156,32.02907943725586,36.04140090942383,59.23503494262695
2004-09-10,50.177818298339844,39.09886932373047,32.130096435546875,36.13141632080078,59.362491607666016
2004-09-13,50.396759033203125,39.16005325317383,32.09851837158203,36.159114837646484,59.42041778564453
2004-09-14,50.44858932495117,39.27522659301758,32.14270782470703,36.06218338012695,59.484100341796875
2004-09-15,50.33336639404297,39.0305061340332,31.9912109375,35.992916107177734,59.44940948486328
2004-09-16,50.90371322631836,39.15645980834961,32.11115646362305,36.346073150634766,59.62897872924805
2004-09-17,50.65021514892578,39.27522659301758,32.26264953613281,36.35993576049805,59.37986755371094
2004-09-20,50.984352111816406,39.124053955078125,32.09851837158203,36.221439361572266,59.634796142578125
2004-09-21,51.13411331176758,39.37599182128906,32.34469985961914,36.4707145690918,59.617408752441406
2004-09-22,51.664127349853516,38.836158752441406,31.934406280517578,35.98601150512695,59.81434631347656
2004-09-23,51.456764221191406,38.67059326171875,31.7513427734375,35.992916107177734,59.634796142578125
2004-09-24,51.5201416015625,38.756980895996094,31.846040725708008,35.951385498046875,59.652183532714844
2004-09-27,51.744789123535156,38.56084442138672,31.696813583374023,35.50822448730469,59.634796142578125
2004-09-28,51.53738784790039,38.77034378051758,31.88094711303711,35.715965270996094,59.7332763671875
2004-09-29,51.036216735839844,38.85702133178711,31.91269874572754,36.00676345825195,59.39142990112305
2004-09-30,50.84033966064453,38.922035217285156,31.823806762695312,36.31145477294922,59.47834396362305
2004-10-01,50.586429595947266,39.55051040649414,32.30638122558594,36.88616943359375,59.372032165527344
2004-10-04,50.661590576171875,39.6805419921875,32.38892364501953,37.10775375366211,59.3894157409668
2004-10-05,50.661590576171875,39.669700622558594,32.401611328125,37.04542541503906,59.38362121582031
2004-10-06,50.43021011352539,39.911705017089844,32.62384796142578,37.39166259765625,59.27323532104492
2004-10-07,50.21039962768555,39.55051040649414,32.43336868286133,36.913875579833984,59.27323532104492
2004-10-08,50.8756217956543,39.221832275390625,32.26192092895508,36.636898040771484,59.56378936767578
2004-10-11,50.92768478393555,39.31575393676758,32.33176040649414,36.59535598754883,59.62192153930664
2004-10-12,51.043373107910156,39.22905349731445,32.26192092895508,36.706138610839844,59.56378936767578
2004-10-13,51.22843933105469,38.94007873535156,31.906349182128906,36.24220275878906,59.65095520019531
2004-10-14,51.471435546875,38.59334182739258,31.747621536254883,35.99985122680664,59.93572235107422
2004-10-15,51.29213333129883,38.8028678894043,31.874608993530273,36.30453872680664,59.82527160644531
2004-10-18,51.31523513793945,38.972599029541016,31.938100814819336,36.36684799194336,59.772945404052734
2004-10-19,51.44826889038086,38.62946701049805,31.569820404052734,35.868289947509766,59.80204772949219
2004-10-20,51.80116653442383,38.64030075073242,31.569820404052734,36.03449249267578,60.01122283935547
2004-10-21,51.835880279541016,38.81730651855469,31.607929229736328,36.38762664794922,59.86012268066406
2004-10-22,51.95732116699219,38.46693420410156,31.46189308166504,35.95830535888672,60.0054817199707
2004-10-25,51.997825622558594,38.43803787231445,31.417434692382812,36.17988967895508,60.075191497802734
2004-10-26,51.84171676635742,39.044830322265625,31.792062759399414,36.726924896240234,59.900856018066406
2004-10-27,51.33256912231445,39.52523422241211,32.14763641357422,37.01774597167969,59.76716613769531
2004-10-28,51.5003662109375,39.50715637207031,32.27463912963867,36.9000244140625,59.83694076538086
2004-10-29,51.73756790161133,39.62274932861328,32.31906509399414,36.85847854614258,59.993797302246094
2004-11-01,51.41575622558594,39.6805419921875,32.35717010498047,37.08698654174805,59.865047454833984
2004-11-02,51.491241455078125,39.58663558959961,32.293678283691406,36.98311233520508,59.812618255615234
2004-11-03,51.51447677612305,40.099517822265625,32.63654708862305,37.50936508178711,59.9407958984375
2004-11-04,51.56678009033203,40.728004455566406,33.23975372314453,38.14640808105469,59.88831329345703
2004-11-05,51.00336837768555,40.872474670410156,33.37944412231445,38.1325569152832,59.73688507080078
2004-11-08,50.823326110839844,40.77133560180664,33.34135055541992,38.00100326538086,59.52125930786133
2004-11-09,50.79427719116211,40.81468200683594,33.36040115356445,38.243350982666016,59.6611213684082
2004-11-10,50.60258865356445,40.83634948730469,33.43659591674805,38.451080322265625,59.59119415283203
2004-11-11,50.4921875,41.21922302246094,33.69691467285156,38.74883270263672,59.6494026184082
2004-11-12,51.0381965637207,41.57318878173828,33.957244873046875,39.15738296508789,59.719356536865234
2004-11-15,51.08466339111328,41.602081298828125,33.82391357421875,39.26816177368164,59.74851608276367
2004-11-16,51.08466339111328,41.35647201538086,33.67786407470703,39.03273010253906,59.690208435058594
2004-11-17,51.520263671875,41.59846878051758,33.925506591796875,39.15738296508789,59.84172439575195
2004-11-18,51.67710494995117,41.66349411010742,33.89374542236328,39.12275314331055,59.865047454833984
2004-11-19,51.264705657958984,41.157798767089844,33.54452133178711,38.64496994018555,59.74267578125
2004-11-22,51.53190231323242,41.428707122802734,33.754051208496094,39.11582565307617,59.835899353027344
2004-11-23,51.595802307128906,41.44316864013672,33.79851531982422,39.24738693237305,59.80094909667969
2004-11-24,51.595802307128906,41.681541442871094,33.95089340209961,39.7182502746582,59.859195709228516
2004-11-26,51.258934020996094,41.681541442871094,34.03343963623047,39.8151969909668,59.68439483642578
2004-11-29,50.71296310424805,41.591251373291016,33.976287841796875,39.87751007080078,59.52125930786133
2004-11-30,50.498043060302734,41.500938415527344,33.86200714111328,39.90521240234375,59.550392150878906
2004-12-01,50.41926956176758,42.03912353515625,34.21123504638672,40.4730110168457,59.327171325683594
2004-12-02,50.215126037597656,42.0174560546875,34.154090881347656,40.21680450439453,59.43814468383789
2004-12-03,50.996665954589844,42.024662017822266,34.16678237915039,40.23065185546875,59.782997131347656
2004-12-06,51.171661376953125,41.999393463134766,34.147735595703125,40.12677764892578,59.8472785949707
2004-12-07,51.23580551147461,41.587642669677734,33.88739776611328,39.35125732421875,59.929080963134766
2004-12-08,52.034793853759766,41.75379180908203,33.95089340209961,39.62131118774414,60.133689880371094
2004-12-09,51.690677642822266,41.94881057739258,34.07154083251953,39.52437210083008,60.05179977416992
2004-12-10,51.81901168823242,41.89825439453125,34.07787322998047,39.70439529418945,59.97590637207031
2004-12-13,51.929832458496094,42.295562744140625,34.4588623046875,40.092166900634766,60.06357192993164
2004-12-14,52.13393783569336,42.4833869934082,34.585853576660156,40.35529327392578,60.121971130371094
2004-12-15,52.60633087158203,42.62062072753906,34.75094223022461,40.66689682006836,60.25639343261719
2004-12-16,51.830684661865234,42.548397064208984,34.592201232910156,40.40376663208008,60.02262496948242
2004-12-17,51.76068878173828,42.33169174194336,34.547760009765625,40.40376663208008,59.876522064208984
2004-12-20,51.85398483276367,42.255836486816406,34.579498291015625,40.299896240234375,59.93492889404297
2004-12-21,52.0114860534668,42.649539947509766,34.74460220336914,40.66689682006836,59.93492889404297
2004-12-22,51.83650588989258,42.80846405029297,34.99222183227539,40.916168212890625,60.06357192993164
2004-12-23,51.66737365722656,42.85542297363281,35.04300308227539,40.916168212890625,60.09275817871094
2004-12-27,51.264923095703125,42.64999008178711,34.87803268432617,40.48533248901367,59.86480712890625
2004-12-28,51.22411346435547,43.00630569458008,35.06348419189453,41.08372497558594,59.8355827331543
2004-12-29,51.171661376953125,43.068111419677734,35.03150939941406,41.0977897644043,59.823909759521484
2004-12-30,51.515750885009766,43.0317497253418,35.0123176574707,41.04147720336914,59.94664764404297
2004-12-31,51.84063720703125,42.92267990112305,35.0123176574707,41.04147720336914,60.0251579284668
2005-01-03,51.95189666748047,42.613624572753906,34.6797981262207,40.37973403930664,60.0251579284668
2005-01-04,51.40742492675781,42.04640579223633,34.36643600463867,39.774322509765625,59.96656036376953
2005-01-05,51.682579040527344,41.755550384521484,34.212955474853516,39.35194778442383,59.94315719604492
2005-01-06,51.71771240234375,41.95551300048828,34.385623931884766,39.21116256713867,59.98414611816406
2005-01-07,51.8348274230957,41.82099151611328,34.31528854370117,38.85915756225586,59.96656036376953
2005-01-10,51.91679382324219,41.98823547363281,34.321659088134766,39.133705139160156,59.93724060058594
2005-01-11,52.22116470336914,41.73373031616211,34.18098449707031,38.86620330810547,60.019309997558594
2005-01-12,52.29144287109375,41.91916275024414,34.251312255859375,38.87324523925781,60.10726547241211
2005-01-13,52.79495620727539,41.591922760009766,33.995513916015625,38.71835708618164,60.25376510620117
2005-01-14,52.78907775878906,41.777347564697266,34.23212814331055,39.19707107543945,60.03690719604492
2005-01-18,52.964691162109375,42.23184585571289,34.571067810058594,39.66169738769531,60.195186614990234
2005-01-19,53.11693572998047,41.85369873046875,34.35365676879883,39.267459869384766,60.283111572265625
2005-01-20,53.2223014831543,41.59919738769531,34.123416900634766,39.0140266418457,60.365169525146484
2005-01-21,53.28084945678711,41.38466262817383,33.93157196044922,38.93659973144531,60.394474029541016
2005-01-24,53.50917053222656,41.162879943847656,33.96995162963867,38.563499450683594,60.40623474121094
2005-01-25,53.005680084228516,41.268314361572266,34.0211067199707,38.64798355102539,60.30070114135742
2005-01-26,53.105228424072266,41.52283477783203,34.14261245727539,39.0562744140625,60.27140808105469
2005-01-27,53.005680084228516,41.58101272583008,34.123416900634766,39.126678466796875,60.18928909301758
2005-01-28,53.538429260253906,41.428306579589844,33.89320373535156,38.802852630615234,60.394474029541016
2005-01-31,53.690635681152344,41.85007095336914,34.31528854370117,39.54201889038086,60.318267822265625
2005-02-01,53.60545349121094,42.08641052246094,34.62862014770508,39.8236083984375,60.38236618041992
2005-02-02,53.72882843017578,42.27912521362305,34.794891357421875,39.97846603393555,60.42939758300781
2005-02-03,53.699466705322266,42.0682258605957,34.75653076171875,39.816558837890625,60.3529167175293
2005-02-04,54.445777893066406,42.59545135498047,35.03791046142578,40.4149169921875,60.60580062866211
2005-02-07,54.85123825073242,42.5772705078125,35.14020538330078,40.37270736694336,60.61754608154297
2005-02-08,55.1627082824707,42.64999008178711,35.13381576538086,40.464229583740234,60.65279769897461
2005-02-09,55.30966567993164,42.250038146972656,35.025108337402344,39.999603271484375,60.817447662353516
2005-02-10,54.563289642333984,42.395469665527344,35.101844787597656,40.11927032470703,60.505863189697266
2005-02-11,54.528072357177734,42.74089813232422,35.30010223388672,40.44309997558594,60.588157653808594
2005-02-14,54.69850158691406,42.751800537109375,35.36404800415039,40.39381790161133,60.59991455078125
2005-02-15,54.42230987548828,42.90449142456055,35.42161560058594,40.513484954833984,60.48233413696289
2005-02-16,54.216617584228516,42.91176986694336,35.491947174072266,40.7598876953125,60.4117546081543
2005-02-17,53.875728607177734,42.631813049316406,35.242549896240234,40.464229583740234,60.38236618041992
2005-02-18,53.393890380859375,42.613624572753906,35.22975540161133,40.309349060058594,60.40003204345703
2005-02-22,53.15882110595703,41.97006607055664,34.7501335144043,39.55609130859375,60.229522705078125
2005-02-23,53.335121154785156,42.19184112548828,34.98674392700195,39.7180061340332,60.258934020996094
2005-02-24,53.21755599975586,42.51182556152344,35.20417785644531,40.020721435546875,60.20011901855469
2005-02-25,53.47614669799805,42.937217712402344,35.677391052246094,40.61909866333008,60.25307846069336
2005-02-28,52.9002799987793,42.72270965576172,35.491947174072266,40.49237823486328,60.09430694580078
2005-03-01,52.883758544921875,42.966312408447266,35.63901901245117,40.837310791015625,60.051246643066406
2005-03-02,52.813026428222656,42.929969787597656,35.568695068359375,40.795082092285156,59.974552154541016
2005-03-03,52.78353500366211,42.97721862792969,35.677391052246094,40.858428955078125,60.021697998046875
2005-03-04,53.355369567871094,43.40991973876953,36.016326904296875,41.32306671142578,60.192745208740234
2005-03-07,53.56758499145508,43.51898193359375,36.13144302368164,41.32306671142578,60.2104377746582
2005-03-08,53.06062316894531,43.2426643371582,35.93320846557617,41.21747589111328,60.08073043823242
2005-03-09,52.194061279296875,42.84995651245117,35.49831771850586,40.576847076416016,59.715171813964844
2005-03-10,52.51237106323242,42.77361297607422,35.543094635009766,40.400848388671875,59.6444091796875
2005-03-11,52.12922286987305,42.63543701171875,35.42161560058594,40.386775970458984,59.69155502319336
2005-03-14,52.44166564941406,42.846336364746094,35.6070442199707,40.68245315551758,59.66796112060547
2005-03-15,52.11153793334961,42.620906829833984,35.44078063964844,40.47829818725586,59.67979049682617
2005-03-16,52.42982864379883,42.25366973876953,35.1146354675293,40.2248649597168,59.72105026245117
2005-03-17,52.600772857666016,42.30455780029297,35.20417785644531,40.48533248901367,59.70927810668945
2005-03-18,52.270660400390625,42.21366882324219,35.19777297973633,40.21783447265625,59.66796112060547
2005-03-21,52.1232795715332,42.082767486572266,35.03150939941406,40.167137145996094,59.66796112060547
2005-03-22,51.6811637878418,41.72281265258789,34.61582565307617,39.89957809448242,59.34369659423828
2005-03-23,51.92878723144531,41.690093994140625,34.54549026489258,39.498268127441406,59.420345306396484
2005-03-24,52.03488540649414,41.70030975341797,34.50434494018555,39.723567962646484,59.45573806762695
2005-03-28,51.71654510498047,41.736793518066406,34.58148956298828,39.64613342285156,59.33778762817383
2005-03-29,52.02306365966797,41.38642501831055,34.28571319580078,38.95612716674805,59.30243682861328
2005-03-30,52.282474517822266,41.948509216308594,34.755123138427734,39.63907241821289,59.47931671142578
2005-03-31,52.65971755981445,41.9229621887207,34.88370132446289,39.61795425415039,59.50883865356445
2005-04-01,52.837215423583984,41.74410629272461,34.77439498901367,39.526424407958984,59.859622955322266
2005-04-04,52.82539749145508,41.882808685302734,34.80655288696289,39.69540023803711,59.78862380981445
