Date,TLT Adj Close,VTI Adj Close,VTV Adj Close,VBR Adj Close,AGG Adj Close,^VIX Adj Close,^VIX3M Adj Close,SPY Adj Close,IEI Adj Close,SHY Adj Close,BIL Adj Close,UUP Adj Close,FXF Adj Close,FXY Adj Close,VXX Adj Close,GLD Adj Close,TLT Adj Close,EMB Adj Close,IWM Adj Close,DIA Adj Close,SPY Adj Close,EEM Adj Close,VGK Adj Close,REM Adj Close,VNQ Adj Close,DMC Adj Close,GSG Adj Close,GDX Adj Close,BITO Adj Close,LQD Adj Close,IGSB Adj Close,HYG Adj Close
1997-09-12,,,,,,25.170000076293945,,60.01834487915039,,,,,,,,,,,,,60.018341064453125,,,,,,,,,,,
1997-09-15,,,,,,25.739999771118164,,59.917144775390625,,,,,,,,,,,,,59.9171142578125,,,,,,,,,,,
1997-09-16,,,,,,23.770000457763672,,61.415069580078125,,,,,,,,,,,,,61.41502380371094,,,,,,,,,,,
1997-09-17,,,,,,24.100000381469727,,61.415069580078125,,,,,,,,,,,,,61.41502380371094,,,,,,,,,,,
1997-09-18,,,,,,23.479999542236328,,61.67820358276367,,,,,,,,,,,,,61.67819595336914,,,,,,,,,,,
1997-09-19,,,,,,22.739999771118164,,61.78253936767578,,,,,,,,,,,,,61.782562255859375,,,,,,,,,,,
1997-09-22,,,,,,22.079999923706055,,62.127925872802734,,,,,,,,,,,,,62.12791061401367,,,,,,,,,,,
1997-09-23,,,,,,22.0,,61.84349822998047,,,,,,,,,,,,,61.84351348876953,,,,,,,,,,,
1997-09-24,,,,,,22.639999389648438,,61.33557891845703,,,,,,,,,,,,,61.33555221557617,,,,,,,,,,,
1997-09-25,,,,,,22.959999084472656,,60.908935546875,,,,,,,,,,,,,60.90892028808594,,,,,,,,,,,
1997-09-26,,,,,,22.260000228881836,,61.41686248779297,,,,,,,,,,,,,61.41682052612305,,,,,,,,,,,
1997-09-29,,,,,,22.229999542236328,,62.00601577758789,,,,,,,,,,,,,62.006011962890625,,,,,,,,,,,
1997-09-30,,,,,,22.90999984741211,,61.35590362548828,,,,,,,,,,,,,61.355918884277344,,,,,,,,,,,
1997-10-01,,,,,,22.31999969482422,,62.168582916259766,,,,,,,,,,,,,62.168575286865234,,,,,,,,,,,
1997-10-02,,,,,,22.270000457763672,,62.51393508911133,,,,,,,,,,,,,62.51390838623047,,,,,,,,,,,
1997-10-03,,,,,,21.540000915527344,,62.82884979248047,,,,,,,,,,,,,62.82883071899414,,,,,,,,,,,
1997-10-06,,,,,,21.610000610351562,,63.245338439941406,,,,,,,,,,,,,63.245330810546875,,,,,,,,,,,
1997-10-07,,,,,,20.290000915527344,,63.83455276489258,,,,,,,,,,,,,63.834529876708984,,,,,,,,,,,
1997-10-08,,,,,,20.770000457763672,,63.387569427490234,,,,,,,,,,,,,63.38755798339844,,,,,,,,,,,
1997-10-09,,,,,,22.309999465942383,,63.16409683227539,,,,,,,,,,,,,63.16403579711914,,,,,,,,,,,
1997-10-10,,,,,,19.75,,62.98120880126953,,,,,,,,,,,,,62.98125076293945,,,,,,,,,,,
1997-10-13,,,,,,20.260000228881836,,63.04216766357422,,,,,,,,,,,,,63.04218673706055,,,,,,,,,,,
1997-10-14,,,,,,19.989999771118164,,63.06248474121094,,,,,,,,,,,,,63.062496185302734,,,,,,,,,,,
1997-10-15,,,,,,20.049999237060547,,62.92023849487305,,,,,,,,,,,,,62.920291900634766,,,,,,,,,,,
1997-10-16,,,,,,20.530000686645508,,61.924781799316406,,,,,,,,,,,,,61.92476272583008,,,,,,,,,,,
1997-10-17,,,,,,21.690000534057617,,61.29492950439453,,,,,,,,,,,,,61.294979095458984,,,,,,,,,,,
1997-10-20,,,,,,20.719999313354492,,62.168582916259766,,,,,,,,,,,,,62.168575286865234,,,,,,,,,,,
1997-10-21,,,,,,19.530000686645508,,63.37739944458008,,,,,,,,,,,,,63.37738037109375,,,,,,,,,,,
1997-10-22,,,,,,19.860000610351562,,62.96090316772461,,,,,,,,,,,,,62.960899353027344,,,,,,,,,,,
1997-10-23,,,,,,22.989999771118164,,61.72161865234375,,,,,,,,,,,,,61.72158432006836,,,,,,,,,,,
1997-10-24,,,,,,23.170000076293945,,61.112091064453125,,,,,,,,,,,,,61.112125396728516,,,,,,,,,,,
1997-10-27,,,,,,31.1200008392334,,56.68311309814453,,,,,,,,,,,,,56.6831169128418,,,,,,,,,,,
1997-10-28,,,,,,31.219999313354492,,59.95403289794922,,,,,,,,,,,,,59.95408248901367,,,,,,,,,,,
1997-10-29,,,,,,33.75,,59.7915153503418,,,,,,,,,,,,,59.791534423828125,,,,,,,,,,,
1997-10-30,,,,,,38.20000076293945,,58.47095489501953,,,,,,,,,,,,,58.47096633911133,,,,,,,,,,,
1997-10-31,,,,,,35.09000015258789,,59.852474212646484,,,,,,,,,,,,,59.85249328613281,,,,,,,,,,,
1997-11-03,,,,,,32.09000015258789,,61.112091064453125,,,,,,,,,,,,,61.112125396728516,,,,,,,,,,,
1997-11-04,,,,,,32.2400016784668,,61.112091064453125,,,,,,,,,,,,,61.112125396728516,,,,,,,,,,,
1997-11-05,,,,,,32.18000030517578,,61.315269470214844,,,,,,,,,,,,,61.31528854370117,,,,,,,,,,,
1997-11-06,,,,,,32.56999969482422,,61.08164596557617,,,,,,,,,,,,,61.08163833618164,,,,,,,,,,,
1997-11-07,,,,,,36.27000045776367,,60.421348571777344,,,,,,,,,,,,,60.42134094238281,,,,,,,,,,,
1997-11-10,,,,,,36.630001068115234,,60.055625915527344,,,,,,,,,,,,,60.05563735961914,,,,,,,,,,,
1997-11-11,,,,,,36.380001068115234,,60.07597351074219,,,,,,,,,,,,,60.07596206665039,,,,,,,,,,,
1997-11-12,,,,,,37.84000015258789,,58.836666107177734,,,,,,,,,,,,,58.83664321899414,,,,,,,,,,,
1997-11-13,,,,,,36.63999938964844,,59.6899299621582,,,,,,,,,,,,,59.689937591552734,,,,,,,,,,,
1997-11-14,,,,,,33.65999984741211,,60.50261688232422,,,,,,,,,,,,,60.50261306762695,,,,,,,,,,,
1997-11-17,,,,,,31.579999923706055,,61.62002944946289,,,,,,,,,,,,,61.62002944946289,,,,,,,,,,,
1997-11-18,,,,,,31.549999237060547,,61.23398208618164,,,,,,,,,,,,,61.233985900878906,,,,,,,,,,,
1997-11-19,,,,,,29.93000030517578,,61.538753509521484,,,,,,,,,,,,,61.53874588012695,,,,,,,,,,,
1997-11-20,,,,,,27.31999969482422,,62.47333526611328,,,,,,,,,,,,,62.473297119140625,,,,,,,,,,,
1997-11-21,,,,,,26.649999618530273,,62.89995574951172,,,,,,,,,,,,,62.89998245239258,,,,,,,,,,,
1997-11-24,,,,,,29.799999237060547,,61.762203216552734,,,,,,,,,,,,,61.762237548828125,,,,,,,,,,,
1997-11-25,,,,,,28.950000762939453,,61.924781799316406,,,,,,,,,,,,,61.92476272583008,,,,,,,,,,,
1997-11-26,,,,,,28.950000762939453,,62.10761642456055,,,,,,,,,,,,,62.10760498046875,,,,,,,,,,,
1997-11-28,,,,,,27.43000030517578,,62.168582916259766,,,,,,,,,,,,,62.168575286865234,,,,,,,,,,,
1997-12-01,,,,,,26.010000228881836,,63.77355194091797,,,,,,,,,,,,,63.77357864379883,,,,,,,,,,,
1997-12-02,,,,,,25.65999984741211,,63.387569427490234,,,,,,,,,,,,,63.38755798339844,,,,,,,,,,,
1997-12-03,,,,,,23.920000076293945,,63.570411682128906,,,,,,,,,,,,,63.57040786743164,,,,,,,,,,,
1997-12-04,,,,,,23.84000015258789,,63.50944137573242,,,,,,,,,,,,,63.50943374633789,,,,,,,,,,,
1997-12-05,,,,,,22.649999618530273,,64.32212829589844,,,,,,,,,,,,,64.32211303710938,,,,,,,,,,,
1997-12-08,,,,,,23.219999313354492,,64.13929748535156,,,,,,,,,,,,,64.1392593383789,,,,,,,,,,,
1997-12-09,,,,,,23.360000610351562,,63.75325393676758,,,,,,,,,,,,,63.753257751464844,,,,,,,,,,,
1997-12-10,,,,,,24.549999237060547,,63.20468521118164,,,,,,,,,,,,,63.204715728759766,,,,,,,,,,,
1997-12-11,,,,,,27.6299991607666,,62.127925872802734,,,,,,,,,,,,,62.12791061401367,,,,,,,,,,,
1997-12-12,,,,,,27.920000076293945,,62.24984359741211,,,,,,,,,,,,,62.24984359741211,,,,,,,,,,,
1997-12-15,,,,,,27.3700008392334,,62.87965393066406,,,,,,,,,,,,,62.87963104248047,,,,,,,,,,,
1997-12-16,,,,,,26.110000610351562,,63.265689849853516,,,,,,,,,,,,,63.26565170288086,,,,,,,,,,,
1997-12-17,,,,,,26.329999923706055,,62.940582275390625,,,,,,,,,,,,,62.94055938720703,,,,,,,,,,,
1997-12-18,,,,,,27.190000534057617,,62.331092834472656,,,,,,,,,,,,,62.331092834472656,,,,,,,,,,,
1997-12-19,,,,,,29.18000030517578,,61.86522674560547,,,,,,,,,,,,,61.86521911621094,,,,,,,,,,,
1997-12-22,,,,,,28.559999465942383,,62.26298141479492,,,,,,,,,,,,,62.26298522949219,,,,,,,,,,,
1997-12-23,,,,,,29.860000610351562,,61.151309967041016,,,,,,,,,,,,,61.151302337646484,,,,,,,,,,,
1997-12-24,,,,,,30.270000457763672,,60.967735290527344,,,,,,,,,,,,,60.967742919921875,,,,,,,,,,,
1997-12-26,,,,,,29.270000457763672,,61.21250915527344,,,,,,,,,,,,,61.212493896484375,,,,,,,,,,,
1997-12-29,,,,,,26.790000915527344,,62.41592788696289,,,,,,,,,,,,,62.41594696044922,,,,,,,,,,,
1997-12-30,,,,,,24.3799991607666,,63.395057678222656,,,,,,,,,,,,,63.395015716552734,,,,,,,,,,,
1997-12-31,,,,,,24.010000228881836,,63.354248046875,,,,,,,,,,,,,63.354248046875,,,,,,,,,,,
1998-01-02,,,,,,23.420000076293945,,63.680606842041016,,,,,,,,,,,,,63.68056869506836,,,,,,,,,,,
1998-01-05,,,,,,24.360000610351562,,63.823360443115234,,,,,,,,,,,,,63.823368072509766,,,,,,,,,,,
1998-01-06,,,,,,25.65999984741211,,62.80348587036133,,,,,,,,,,,,,62.80348205566406,,,,,,,,,,,
1998-01-07,,,,,,25.06999969482422,,62.96668243408203,,,,,,,,,,,,,62.96670150756836,,,,,,,,,,,
1998-01-08,,,,,,26.010000228881836,,62.41592788696289,,,,,,,,,,,,,62.41594696044922,,,,,,,,,,,
1998-01-09,,,,,,28.690000534057617,,60.25381088256836,,,,,,,,,,,,,60.25383377075195,,,,,,,,,,,
1998-01-12,,,,,,28.020000457763672,,61.355289459228516,,,,,,,,,,,,,61.35530471801758,,,,,,,,,,,
1998-01-13,,,,,,25.170000076293945,,62.211997985839844,,,,,,,,,,,,,62.21199035644531,,,,,,,,,,,
1998-01-14,,,,,,23.75,,62.497554779052734,,,,,,,,,,,,,62.49754333496094,,,,,,,,,,,
1998-01-15,,,,,,23.450000762939453,,61.9774169921875,,,,,,,,,,,,,61.977394104003906,,,,,,,,,,,
1998-01-16,,,,,,21.649999618530273,,62.864707946777344,,,,,,,,,,,,,62.86470031738281,,,,,,,,,,,
1998-01-20,,,,,,21.649999618530273,,63.884578704833984,,,,,,,,,,,,47.16724395751953,63.88456344604492,,,,,,,,,,,
1998-01-21,,,,,,22.530000686645508,,63.272647857666016,,,,,,,,,,,,46.58747863769531,63.27260208129883,,,,,,,,,,,
1998-01-22,,,,,,23.15999984741211,,62.71170425415039,,,,,,,,,,,,46.194725036621094,62.71171569824219,,,,,,,,,,,
1998-01-23,,,,,,23.31999969482422,,62.61993408203125,,,,,,,,,,,,46.082489013671875,62.61991882324219,,,,,,,,,,,
1998-01-26,,,,,,23.969999313354492,,62.579097747802734,,,,,,,,,,,,46.26951599121094,62.57912826538086,,,,,,,,,,,
1998-01-27,,,,,,22.270000457763672,,63.21144485473633,,,,,,,,,,,,46.811885833740234,63.21144485473633,,,,,,,,,,,
1998-01-28,,,,,,22.059999465942383,,63.782588958740234,,,,,,,,,,,,47.35426330566406,63.782569885253906,,,,,,,,,,,
1998-01-29,,,,,,21.649999618530273,,64.12931823730469,,,,,,,,,,,,47.52259826660156,64.12931060791016,,,,,,,,,,,
1998-01-30,,,,,,21.469999313354492,,64.17015075683594,,,,,,,,,,,,47.419715881347656,64.17009735107422,,,,,,,,,,,
1998-02-02,,,,,,21.360000610351562,,65.23079681396484,,,,,,,,,,,,48.485755920410156,65.23079681396484,,,,,,,,,,,
1998-02-03,,,,,,20.670000076293945,,65.72032928466797,,,,,,,,,,,,48.869136810302734,65.72032165527344,,,,,,,,,,,
1998-02-04,,,,,,20.549999237060547,,65.63874816894531,,,,,,,,,,,,48.60731506347656,65.63872528076172,,,,,,,,,,,
1998-02-05,,,,,,21.290000915527344,,65.59793090820312,,,,,,,,,,,,48.6166877746582,65.59795379638672,,,,,,,,,,,
1998-02-06,,,,,,20.510000228881836,,66.33226013183594,,,,,,,,,,,,49.14035415649414,66.33223724365234,,,,,,,,,,,
1998-02-09,,,,,,21.549999237060547,,66.1078872680664,,,,,,,,,,,,48.94394302368164,66.10787200927734,,,,,,,,,,,
1998-02-10,,,,,,20.65999984741211,,66.74019622802734,,,,,,,,,,,,49.766807556152344,66.74019622802734,,,,,,,,,,,
1998-02-11,,,,,,20.3799991607666,,66.67900848388672,,,,,,,,,,,,49.766807556152344,66.67898559570312,,,,,,,,,,,
1998-02-12,,,,,,19.729999542236328,,66.96455383300781,,,,,,,,,,,,50.084800720214844,66.96456146240234,,,,,,,,,,,
1998-02-13,,,,,,19.84000015258789,,66.5770263671875,,,,,,,,,,,,50.056732177734375,66.57699584960938,,,,,,,,,,,
1998-02-17,,,,,,20.760000228881836,,66.90336608886719,,,,,,,,,,,,50.30925750732422,66.90339660644531,,,,,,,,,,,
1998-02-18,,,,,,19.65999984741211,,67.5152816772461,,,,,,,,,,,,50.64588928222656,67.51529693603516,,,,,,,,,,,
1998-02-19,,,,,,19.8799991607666,,67.1583480834961,,,,,,,,,,,,50.1689453125,67.15835571289062,,,,,,,,,,,
1998-02-20,,,,,,19.0,,67.6580810546875,,,,,,,,,,,,50.44017028808594,67.6580810546875,,,,,,,,,,,
1998-02-23,,,,,,18.989999771118164,,67.92325592041016,,,,,,,,,,,,50.4215087890625,67.92324829101562,,,,,,,,,,,
1998-02-24,,,,,,19.350000381469727,,67.39289093017578,,,,,,,,,,,,50.27180862426758,67.39289855957031,,,,,,,,,,,
1998-02-25,,,,,,18.6200008392334,,68.22918701171875,,,,,,,,,,,,50.68330383300781,68.2292251586914,,,,,,,,,,,
1998-02-26,,,,,,18.6299991607666,,68.61669921875,,,,,,,,,,,,50.96379852294922,68.61673736572266,,,,,,,,,,,
1998-02-27,,,,,,18.549999237060547,,68.61669921875,,,,,,,,,,,,51.22564697265625,68.61673736572266,,,,,,,,,,,
1998-03-02,,,,,,19.190000534057617,,68.4739761352539,,,,,,,,,,,,51.300445556640625,68.47394561767578,,,,,,,,,,,
1998-03-03,,,,,,19.040000915527344,,68.86149597167969,,,,,,,,,,,,51.534263610839844,68.86150360107422,,,,,,,,,,,
1998-03-04,,,,,,19.579999923706055,,68.41275787353516,,,,,,,,,,,,51.18825912475586,68.41277313232422,,,,,,,,,,,
1998-03-05,,,,,,20.93000030517578,,67.78047180175781,,,,,,,,,,,,50.73939514160156,67.78042602539062,,,,,,,,,,,
1998-03-06,,,,,,19.139999389648438,,69.1470718383789,,,,,,,,,,,,51.48748016357422,69.1470947265625,,,,,,,,,,,
1998-03-09,,,,,,20.229999542236328,,68.9023208618164,,,,,,,,,,,,51.39398956298828,68.90228271484375,,,,,,,,,,,
1998-03-10,,,,,,19.43000030517578,,69.5550308227539,,,,,,,,,,,,51.89889907836914,69.55503845214844,,,,,,,,,,,
1998-03-11,,,,,,18.889999389648438,,69.88134765625,,,,,,,,,,,,52.0672721862793,69.88137817382812,,,,,,,,,,,
1998-03-12,,,,,,18.25,,70.16695404052734,,,,,,,,,,,,52.00184631347656,70.16695404052734,,,,,,,,,,,
1998-03-13,,,,,,18.709999084472656,,69.90177154541016,,,,,,,,,,,,51.56231689453125,69.90179443359375,,,,,,,,,,,
1998-03-16,,,,,,18.510000228881836,,70.65652465820312,,,,,,,,,,,,52.347808837890625,70.6564712524414,,,,,,,,,,,
1998-03-17,,,,,,18.65999984741211,,70.86044311523438,,,,,,,,,,,,52.525413513183594,70.86045837402344,,,,,,,,,,,
1998-03-18,,,,,,18.290000915527344,,71.12564086914062,,,,,,,,,,,,52.65644454956055,71.12561798095703,,,,,,,,,,,
1998-03-19,,,,,,17.760000228881836,,71.30921936035156,,,,,,,,,,,,52.80599594116211,71.30921173095703,,,,,,,,,,,
1998-03-20,,,,,,18.690000534057617,,71.9231948852539,,,,,,,,,,,,53.35776901245117,71.9232177734375,,,,,,,,,,,
1998-03-23,,,,,,19.979999542236328,,71.75955200195312,,,,,,,,,,,,52.955589294433594,71.75955963134766,,,,,,,,,,,
1998-03-24,,,,,,20.510000228881836,,72.37327575683594,,,,,,,,,,,,53.52602005004883,72.37324523925781,,,,,,,,,,,
1998-03-25,,,,,,22.540000915527344,,72.10731506347656,,,,,,,,,,,,53.189395904541016,72.1073226928711,,,,,,,,,,,
1998-03-26,,,,,,22.809999465942383,,72.06640625,,,,,,,,,,,,53.03976058959961,72.06642150878906,,,,,,,,,,,
1998-03-27,,,,,,23.469999313354492,,71.75955200195312,,,,,,,,,,,,52.82469177246094,71.75955963134766,,,,,,,,,,,
1998-03-30,,,,,,24.65999984741211,,71.71863555908203,,,,,,,,,,,,52.75926208496094,71.7186508178711,,,,,,,,,,,
1998-03-31,,,,,,24.219999313354492,,71.96412658691406,,,,,,,,,,,,52.77791976928711,71.96410369873047,,,,,,,,,,,
1998-04-01,,,,,,23.3700008392334,,72.54711151123047,,,,,,,,,,,,53.22679901123047,72.54711151123047,,,,,,,,,,,
1998-04-02,,,,,,21.979999542236328,,73.33467102050781,,,,,,,,,,,,53.9561653137207,73.33467102050781,,,,,,,,,,,
1998-04-03,,,,,,21.81999969482422,,73.70288848876953,,,,,,,,,,,,53.918785095214844,73.70287322998047,,,,,,,,,,,
1998-04-06,,,,,,22.469999313354492,,73.10966491699219,,,,,,,,,,,,54.08713150024414,73.10962677001953,,,,,,,,,,,
1998-04-07,,,,,,23.65999984741211,,72.61872100830078,,,,,,,,,,,,53.79717254638672,72.61872863769531,,,,,,,,,,,
1998-04-08,,,,,,23.170000076293945,,72.20957946777344,,,,,,,,,,,,53.432518005371094,72.20957946777344,,,,,,,,,,,
